product_id,run_id_source,normalized_text,product_kind,attr_mnn,attr_rx_otc,mnn_uteka,rx_uteka,mnn_asna,rx_asna,mnn_apteka,rx_apteka,mnn_vidal,rx_vidal,source_canonical_json,component_stats_json,resolved_mnn,resolved_mnn_components,mnn_resolution_status,resolution_reason,resolved_rx_otc,resolved_age_segment,needs_mnn_enrichment,enrichment_called,mnn_enrichment_status,mnn_enriched,rx_otc_enriched,age_enriched,final_candidate_mnn,needs_human_review,evidence_urls,enrichment_retried,enrichment_retry_query
6613,344,"СИНАФЛАН МАЗЬ Д/НАРУЖ. ПРИМ. 0,025% ТУБА 10Г МУРОМСКИЙ ПСЗ | МУРОМСКИЙ ПЗ | МУРОМСКИЙ ПЗ",drug,,rx,Флуоцинолона ацетонид,otc,Флуоцинолона ацетонид,otc,Флуоцинолона ацетонид,,Флуоцинолона ацетонид,otc,"[{""source"": ""uteka"", ""raw_mnn"": ""Флуоцинолона ацетонид"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Флуоцинолона ацетонид""], ""url"": null, ""parse_warnings"": []}, {""source"": ""apteka"", ""raw_mnn"": ""Флуоцинолона ацетонид"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Флуоцинолона ацетонид""], ""url"": null, ""parse_warnings"": []}, {""source"": ""asna"", ""raw_mnn"": ""Флуоцинолона ацетонид"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Флуоцинолона ацетонид""], ""url"": null, ""parse_warnings"": []}, {""source"": ""vidal"", ""raw_mnn"": ""Флуоцинолона ацетонид"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Флуоцинолона ацетонид""], ""url"": null, ""parse_warnings"": []}]","[{""component"": ""Флуоцинолона ацетонид"", ""source_count"": 4, ""sources"": [""uteka"", ""apteka"", ""asna"", ""vidal""]}]",Флуоцинолона ацетонид,Флуоцинолона ацетонид,resolved_catalog,consensus,otc,unknown,False,False,,,unknown,unknown,Флуоцинолона ацетонид,False,,,
6872,345,СИАЛОР (ПРОТАРГОЛ) 2% 10МЛ ТАБЛЕТКА+РАСТВОРИТЕЛЬ КАПЛИ | ОБНОВЛЕНИЕ ПФК АО | ОБНОВЛЕНИЕ ПФК АО,drug,,otc,Серебра протеинат,otc,Серебра протеинат,otc,Серебра протеинат,,Серебра протеинат,otc,"[{""source"": ""uteka"", ""raw_mnn"": ""Серебра протеинат"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Серебра протеинат""], ""url"": null, ""parse_warnings"": []}, {""source"": ""apteka"", ""raw_mnn"": ""Серебра протеинат"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Серебра протеинат""], ""url"": null, ""parse_warnings"": []}, {""source"": ""asna"", ""raw_mnn"": ""Серебра протеинат"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Серебра протеинат""], ""url"": null, ""parse_warnings"": []}, {""source"": ""vidal"", ""raw_mnn"": ""Серебра протеинат"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Серебра протеинат""], ""url"": null, ""parse_warnings"": []}]","[{""component"": ""Серебра протеинат"", ""source_count"": 4, ""sources"": [""uteka"", ""apteka"", ""asna"", ""vidal""]}]",Серебра протеинат,Серебра протеинат,resolved_catalog,consensus,otc,unknown,False,False,,,unknown,unknown,Серебра протеинат,False,,,
6877,345,СИАВЕЛЛ ТАБЛ. П/ПЛЕН/ОБ. 20МГ №1 | Велфарм ООО | Велфарм ООО,drug,,rx,Тадалафил,rx,,,,,Тадалафил,rx,"[{""source"": ""uteka"", ""raw_mnn"": ""Тадалафил"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Тадалафил""], ""url"": null, ""parse_warnings"": []}, {""source"": ""vidal"", ""raw_mnn"": ""Тадалафил"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Тадалафил""], ""url"": null, ""parse_warnings"": []}]","[{""component"": ""Тадалафил"", ""source_count"": 2, ""sources"": [""uteka"", ""vidal""]}]",Тадалафил,Тадалафил,resolved_catalog,consensus,rx,unknown,False,False,,,unknown,unknown,Тадалафил,False,,,
6937,345,"СЕПТОЛЕТЕ ТОТАЛ ТАБЛ. Д/РАССАС. 3МГ+1МГ ЛИМОН-БУЗИНА №8 | КРКА, Д.Д., НОВО МЕСТО АО | КРКА, Д.Д., НОВО МЕСТО АО",drug,,безрецептурный,Бензидамин+Цетилпиридиния хлорид,otc,Цетилпиридиния хлорид*+бензидамин,otc,"Цетилпиридиния хлорид, Бензидамин",,Цетилпиридиния хлорид,otc,"[{""source"": ""uteka"", ""raw_mnn"": ""Бензидамин+Цетилпиридиния хлорид"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Бензидамин"", ""Цетилпиридиния хлорид""], ""url"": null, ""parse_warnings"": []}, {""source"": ""apteka"", ""raw_mnn"": ""Цетилпиридиния хлорид, Бензидамин"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Цетилпиридиния хлорид"", ""Бензидамин""], ""url"": null, ""parse_warnings"": []}, {""source"": ""asna"", ""raw_mnn"": ""Цетилпиридиния хлорид*+бензидамин"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Цетилпиридиния хлорид"", ""Бензидамин""], ""url"": null, ""parse_warnings"": []}, {""source"": ""vidal"", ""raw_mnn"": ""Цетилпиридиния хлорид"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Цетилпиридиния хлорид""], ""url"": null, ""parse_warnings"": []}]","[{""component"": ""Цетилпиридиния хлорид"", ""source_count"": 4, ""sources"": [""uteka"", ""apteka"", ""asna"", ""vidal""]}, {""component"": ""Бензидамин"", ""source_count"": 3, ""sources"": [""uteka"", ""apteka"", ""asna""]}]","Цетилпиридиния хлорид, Бензидамин","Цетилпиридиния хлорид, Бензидамин",resolved_catalog,consensus,otc,unknown,False,False,,,unknown,unknown,"Цетилпиридиния хлорид, Бензидамин",False,,,
8018,346,"РИНОМАРИС СПРЕЙ НАЗ. 0,1% ФЛ. 15МЛ | ЯДРАН-ГАЛЕНСКИ ЛАБОРАТОРИЙ А.О. | ЯДРАН-ГАЛЕНСКИ ЛАБОРАТОРИЙ А.О.",drug,,otc,Ксилометазолин,otc,Ксилометазолин,otc,"Натрия гиалуронат, Ксилометазолин",,Ксилометазолин,otc,"[{""source"": ""uteka"", ""raw_mnn"": ""Ксилометазолин"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Ксилометазолин""], ""url"": null, ""parse_warnings"": []}, {""source"": ""apteka"", ""raw_mnn"": ""Натрия гиалуронат, Ксилометазолин"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Натрия гиалуронат"", ""Ксилометазолин""], ""url"": null, ""parse_warnings"": []}, {""source"": ""asna"", ""raw_mnn"": ""Ксилометазолин"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Ксилометазолин""], ""url"": null, ""parse_warnings"": []}, {""source"": ""vidal"", ""raw_mnn"": ""Ксилометазолин"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Ксилометазолин""], ""url"": null, ""parse_warnings"": []}]","[{""component"": ""Ксилометазолин"", ""source_count"": 4, ""sources"": [""uteka"", ""apteka"", ""asna"", ""vidal""]}]",Ксилометазолин,Ксилометазолин,resolved_catalog,consensus,otc,unknown,False,False,,,unknown,unknown,Ксилометазолин,False,,,
8030,346,РИНИКОЛД ХОТКАП ПОР. Д/Р-РА Д/ПРИЕМА ВНУТРЬ ЛИМОН САШЕ 5Г №10 | ШРЕЯ ЛАЙФ САЕНСИЗ ПВТ.ЛТД | ШРЕЯ ЛАЙФ САЕНСИЗ ПВТ.ЛТД,drug,,otc,Кофеин + Парацетамол + Фенилэфрин + Фенирамин,otc,,,"Парацетамол, Кофеин, Фенирамин, Фенилэфрин",,,otc,"[{""source"": ""uteka"", ""raw_mnn"": ""Кофеин + Парацетамол + Фенилэфрин + Фенирамин"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Кофеин"", ""Парацетамол"", ""Фенилэфрин"", ""Фенирамин""], ""url"": null, ""parse_warnings"": []}, {""source"": ""apteka"", ""raw_mnn"": ""Парацетамол, Кофеин, Фенирамин, Фенилэфрин"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Парацетамол"", ""Кофеин"", ""Фенирамин"", ""Фенилэфрин""], ""url"": null, ""parse_warnings"": []}, {""source"": ""vidal"", ""raw_mnn"": null, ""field_type"": ""unknown"", ""canonical_components"": [], ""url"": null, ""parse_warnings"": []}]","[{""component"": ""Кофеин"", ""source_count"": 2, ""sources"": [""uteka"", ""apteka""]}, {""component"": ""Парацетамол"", ""source_count"": 2, ""sources"": [""uteka"", ""apteka""]}, {""component"": ""Фенилэфрин"", ""source_count"": 2, ""sources"": [""uteka"", ""apteka""]}, {""component"": ""Фенирамин"", ""source_count"": 2, ""sources"": [""uteka"", ""apteka""]}]","Кофеин, Парацетамол, Фенилэфрин, Фенирамин","Кофеин, Парацетамол, Фенилэфрин, Фенирамин",resolved_catalog,consensus,otc,unknown,False,False,,,unknown,unknown,"Кофеин, Парацетамол, Фенилэфрин, Фенирамин",False,,,
8048,346,РИНЗА КИДС ПОР. Д/Р-РА Д/ПРИЕМА ВНУТРЬ МАЛИНА ПАК-САШЕ ПО 3Г №10 | ЮНИК ФАРМАСЬЮТИКАЛ ЛАБОРАТОРИЗ (ОТДЕЛЕНИЕ ФИРМЫ ДЖ.Б.КЕМИКАЛС ЭНД ФАРМАСЬЮТИКАЛС ЛТД) | ЮНИК ФАРМАСЬЮТИКАЛ ЛАБОРАТОРИЗ (ОТДЕЛЕНИЕ ФИРМЫ ДЖ.Б.КЕМИКАЛС ЭНД ФАРМАСЬЮТИКАЛС ЛТД),drug,,безрецептурный,Парацетамол + Фенилэфрин + Аскорбиновая кислота,otc,Парацетамол* + Фенирамин* + Аскорбиновая кислота,otc,"Парацетамол, Аскорбиновая кислота, Фенирамин",,Парацетамол,otc,"[{""source"": ""uteka"", ""raw_mnn"": ""Парацетамол + Фенилэфрин + Аскорбиновая кислота"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Парацетамол"", ""Фенилэфрин"", ""Аскорбиновая кислота""], ""url"": null, ""parse_warnings"": []}, {""source"": ""apteka"", ""raw_mnn"": ""Парацетамол, Аскорбиновая кислота, Фенирамин"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Парацетамол"", ""Аскорбиновая кислота"", ""Фенирамин""], ""url"": null, ""parse_warnings"": []}, {""source"": ""asna"", ""raw_mnn"": ""Парацетамол* + Фенирамин* + Аскорбиновая кислота"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Парацетамол"", ""Фенирамин"", ""Аскорбиновая кислота""], ""url"": null, ""parse_warnings"": []}, {""source"": ""vidal"", ""raw_mnn"": ""Парацетамол"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Парацетамол""], ""url"": null, ""parse_warnings"": []}]","[{""component"": ""Парацетамол"", ""source_count"": 4, ""sources"": [""uteka"", ""apteka"", ""asna"", ""vidal""]}, {""component"": ""Аскорбиновая кислота"", ""source_count"": 3, ""sources"": [""uteka"", ""apteka"", ""asna""]}, {""component"": ""Фенирамин"", ""source_count"": 2, ""sources"": [""apteka"", ""asna""]}]","Парацетамол, Аскорбиновая кислота, Фенирамин","Парацетамол, Аскорбиновая кислота, Фенирамин",resolved_catalog,consensus,otc,unknown,False,False,,,unknown,unknown,"Парацетамол, Аскорбиновая кислота, Фенирамин",False,,,
8050,346,РИНГЕР-СОЛОФАРМ Р-Р Д/ИНФ. ФЛ. ПОЛИПРОП. 500МЛ №20 ГРОТЕКС | ГРОТЕКС ООО | ГРОТЕКС ООО,drug,,rx,Натрия хлорида раствор сложный [Калия хлорид + Кальция хлорид + Натрия хлорид],rx,Калия хлорид+Кальция хлорид+Натрия хлорид,rx,,,Натрия хлорида раствор сложный,rx,"[{""source"": ""uteka"", ""raw_mnn"": ""Натрия хлорида раствор сложный [Калия хлорид + Кальция хлорид + Натрия хлорид]"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Натрия хлорид"", ""Калия хлорид"", ""Кальция хлорид""], ""url"": null, ""parse_warnings"": []}, {""source"": ""asna"", ""raw_mnn"": ""Калия хлорид+Кальция хлорид+Натрия хлорид"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Калия хлорид"", ""Кальция хлорид"", ""Натрия хлорид""], ""url"": null, ""parse_warnings"": []}, {""source"": ""vidal"", ""raw_mnn"": ""Натрия хлорида раствор сложный"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Натрия хлорид""], ""url"": null, ""parse_warnings"": []}]","[{""component"": ""Натрия хлорид"", ""source_count"": 3, ""sources"": [""uteka"", ""asna"", ""vidal""]}, {""component"": ""Калия хлорид"", ""source_count"": 2, ""sources"": [""uteka"", ""asna""]}, {""component"": ""Кальция хлорид"", ""source_count"": 2, ""sources"": [""uteka"", ""asna""]}]","Натрия хлорид, Калия хлорид, Кальция хлорид","Натрия хлорид, Калия хлорид, Кальция хлорид",resolved_catalog,consensus,rx,unknown,False,False,,,unknown,unknown,"Натрия хлорид, Калия хлорид, Кальция хлорид",False,,,
8173,346,"РЕСТАСИС КАПЛИ ГЛАЗН. 0,05% ФЛ. 0,4МЛ №30 | АЛЛЕРГАН СЕЙЛС ЛЛС | АЛЛЕРГАН СЕЙЛС ЛЛС",drug,,рецептурный,Циклоспорин,rx,Циклоспорин,rx,Циклоспорин,rx,Циклоспорин,rx,"[{""source"": ""uteka"", ""raw_mnn"": ""Циклоспорин"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Циклоспорин""], ""url"": null, ""parse_warnings"": []}, {""source"": ""apteka"", ""raw_mnn"": ""Циклоспорин"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Циклоспорин""], ""url"": null, ""parse_warnings"": []}, {""source"": ""asna"", ""raw_mnn"": ""Циклоспорин"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Циклоспорин""], ""url"": null, ""parse_warnings"": []}, {""source"": ""vidal"", ""raw_mnn"": ""Циклоспорин"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Циклоспорин""], ""url"": null, ""parse_warnings"": []}]","[{""component"": ""Циклоспорин"", ""source_count"": 4, ""sources"": [""uteka"", ""apteka"", ""asna"", ""vidal""]}]",Циклоспорин,Циклоспорин,resolved_catalog,consensus,rx,unknown,False,False,,,unknown,unknown,Циклоспорин,False,,,
8231,346,РЕННИ ТАБЛ. ЖЕВ. С АПЕЛЬСИНОВЫМ ВКУСОМ 680МГ+80МГ №48 | ДЕЛФАРМ ГАЙЯРД | ДЕЛФАРМ ГАЙЯРД,drug,,otc,,,Кальция карбонат + Магния карбонат,otc,"Кальция карбонат, Магния карбонат",,Кальция карбонат,otc,"[{""source"": ""apteka"", ""raw_mnn"": ""Кальция карбонат, Магния карбонат"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Кальция карбонат"", ""Магния карбонат""], ""url"": null, ""parse_warnings"": []}, {""source"": ""asna"", ""raw_mnn"": ""Кальция карбонат + Магния карбонат"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Кальция карбонат"", ""Магния карбонат""], ""url"": null, ""parse_warnings"": []}, {""source"": ""vidal"", ""raw_mnn"": ""Кальция карбонат"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Кальция карбонат""], ""url"": null, ""parse_warnings"": []}]","[{""component"": ""Кальция карбонат"", ""source_count"": 3, ""sources"": [""apteka"", ""asna"", ""vidal""]}, {""component"": ""Магния карбонат"", ""source_count"": 2, ""sources"": [""apteka"", ""asna""]}]","Кальция карбонат, Магния карбонат","Кальция карбонат, Магния карбонат",resolved_catalog,consensus,otc,unknown,False,False,,,unknown,unknown,"Кальция карбонат, Магния карбонат",False,,,
8431,347,РЕАФЕРОН-ЕС ЛИОФ. Д/Р-РА Д/ИН. И МЕСТН. ПРИМ. 3МЛН МЕ АМП. №5 | ВЕКТОР-МЕДИКА АО | ВЕКТОР-МЕДИКА АО,drug,,рецептурный,Интерферон альфа-2b человеческий рекомбинантный,rx,Интерферон альфа-2b,rx,Интерферон альфа-2b,rx,Интерферон альфа-2b,rx,"[{""source"": ""uteka"", ""raw_mnn"": ""Интерферон альфа-2b человеческий рекомбинантный"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Интерферон альфа-2b человеческий рекомбинантный""], ""url"": null, ""parse_warnings"": []}, {""source"": ""apteka"", ""raw_mnn"": ""Интерферон альфа-2b"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Интерферон альфа-2b""], ""url"": null, ""parse_warnings"": []}, {""source"": ""asna"", ""raw_mnn"": ""Интерферон альфа-2b"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Интерферон альфа-2b""], ""url"": null, ""parse_warnings"": []}, {""source"": ""vidal"", ""raw_mnn"": ""Интерферон альфа-2b"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Интерферон альфа-2b""], ""url"": null, ""parse_warnings"": []}]","[{""component"": ""Интерферон альфа-2b"", ""source_count"": 3, ""sources"": [""apteka"", ""asna"", ""vidal""]}]",Интерферон альфа-2b,Интерферон альфа-2b,resolved_catalog,consensus,rx,unknown,False,False,,,unknown,unknown,Интерферон альфа-2b,False,,,
8516,347,РАМНИПРАЗОЛ ТАБЛ. КИШ-РАСТ. П/О 10МГ №28 | ТАТХИМФАРМПРЕПАРАТЫ АО | ТАТХИМФАРМПРЕПАРАТЫ АО,drug,рамнипразол,rx,Рабепразол,otc,,,Рабепразол,,,,"[{""source"": ""uteka"", ""raw_mnn"": ""Рабепразол"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Рабепразол""], ""url"": null, ""parse_warnings"": []}, {""source"": ""apteka"", ""raw_mnn"": ""Рабепразол"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Рабепразол""], ""url"": null, ""parse_warnings"": []}]","[{""component"": ""Рабепразол"", ""source_count"": 2, ""sources"": [""uteka"", ""apteka""]}]",Рабепразол,Рабепразол,resolved_catalog,consensus,unknown,unknown,False,False,,,unknown,unknown,Рабепразол,False,,,
